Month,Hour,Day Type,kg_CO2/kWh
1,2,2,0.135267978146484
1,3,2,0.134249389470703
1,4,2,0.135273072197266
1,5,2,0.144861972194092
1,6,2,0.162981400082764
1,7,2,0.168448728509033
1,8,2,0.173055300778564
1,9,2,0.173582687302246
1,10,2,0.173146218510986
1,11,2,0.175229103894287
1,12,2,0.174823227092773
1,13,2,0.173465205756104
1,14,2,0.172340043447266
1,15,2,0.172598137406006
1,16,2,0.176965192391113
1,17,2,0.178585958776367
1,18,2,0.177192486722168
1,19,2,0.176796438116455
1,20,2,0.172504492695313
1,21,2,0.166667665634521
1,22,2,0.148614294295654
1,23,2,0.126738585342041
1,24,2,0.121880785008301
1,1,3,0.119755942918701
1,2,3,0.121230435296875
1,3,3,0.126991516037354
1,4,3,0.127064839915039
1,5,3,0.136511590978516
1,6,3,0.160179422987549
1,7,3,0.166777699899902
1,8,3,0.16736225606958
1,9,3,0.16887954954834
1,10,3,0.169913531116699
1,11,3,0.167154479704834
1,12,3,0.165307775556396
1,13,3,0.162630242799561
1,14,3,0.164779655378662
1,15,3,0.16775520394873
1,16,3,0.169506048581787
1,17,3,0.176850368610596
1,18,3,0.178194838111084
1,19,3,0.171072953685547
1,20,3,0.164041350236084
1,21,3,0.150012389754639
1,22,3,0.137440618489746
1,23,3,0.127353276697998
1,24,3,0.11895213492749
1,1,4,0.114874748710449
1,2,4,0.115624148640259
1,3,4,0.115915146291138
1,4,4,0.116128688069336
1,5,4,0.122985031255371
1,6,4,0.14405563102002
1,7,4,0.151874874386475
1,8,4,0.155805086832031
1,9,4,0.15168184031543
1,10,4,0.145677684760498
1,11,4,0.144298664306885
1,12,4,0.146065414006104
1,13,4,0.145282342123779
1,14,4,0.142542434929932
1,15,4,0.143661395785645
1,16,4,0.151042606155029
1,17,4,0.165357041118164
1,18,4,0.16598061937793
1,19,4,0.167329476960205
1,20,4,0.160200712797607
1,21,4,0.146285551749512
1,22,4,0.130099233077148
1,23,4,0.126957546470459
1,24,4,0.126436361399902
1,1,5,0.120314405920654
1,2,5,0.119354897159912
1,3,5,0.116870550741943
1,4,5,0.121300367754883
1,5,5,0.13375608325415
1,6,5,0.140304776226562
1,7,5,0.140678967478516
1,8,5,0.141999281765381
1,9,5,0.143840172051514
1,10,5,0.143737723492188
1,11,5,0.147259332157959
1,12,5,0.152823073800781
1,13,5,0.140844095010498
1,14,5,0.140329900417236
1,15,5,0.141742530531982
1,16,5,0.149600353027588
1,17,5,0.161181622108643
1,18,5,0.163102425316406
1,19,5,0.150683544787598
1,20,5,0.144944764361816
1,21,5,0.142466813192383
1,22,5,0.133222218426758
1,23,5,0.139178561885498
1,24,5,0.136458228028076
1,1,6,0.13824575536377
1,2,6,0.12865495894043
1,3,6,0.129004109056885
1,4,6,0.127647901091553
1,5,6,0.128397889328857
1,6,6,0.130360469290039
1,7,6,0.134547391441406
1,8,6,0.140213637013672
1,9,6,0.140207601670898
1,10,6,0.143987719571289
1,11,6,0.143057321649658
1,12,6,0.142852950547119
1,13,6,0.143597401772705
1,14,6,0.146762786789551
1,15,6,0.142721764896973
1,16,6,0.144318542178955
1,17,6,0.151102862685059
1,18,6,0.150673951914795
1,19,6,0.15076302859082
1,20,6,0.146942656615234
1,21,6,0.14351855472583
1,22,6,0.138400930117187
1,23,6,0.130111026912109
1,24,6,0.133059513337402
1,1,7,0.136689979653564
1,2,7,0.13570591424585
1,3,7,0.137931086987793
1,4,7,0.137359459740479
1,5,7,0.134078157383301
1,6,7,0.132076901395264
1,7,7,0.127838969523437
1,8,7,0.130544007385986
1,9,7,0.133469473685059
1,10,7,0.134864565315186
1,11,7,0.136757697306885
1,12,7,0.133690400452637
1,13,7,0.133706969960205
1,14,7,0.135935077318359
1,15,7,0.141043053684082
1,16,7,0.14725931831543
1,17,7,0.161445792937744
1,18,7,0.167957913947754
1,19,7,0.167061651703369
1,20,7,0.165234991537354
1,21,7,0.160043849255615
1,22,7,0.148859140953857
1,23,7,0.142008085614014
1,24,7,0.14713764248291
1,1,1,0.147584064052734
1,2,1,0.145474365690186
1,3,1,0.144224786728027
1,4,1,0.147600190599365
1,5,1,0.16021286653833
1,6,1,0.174067051244873
1,7,1,0.177443991636963
1,8,1,0.178729104371826
1,9,1,0.17873610869165
1,10,1,0.183501330189453
1,11,1,0.177913807081299
1,12,1,0.171105705109863
1,13,1,0.167361411675293
1,14,1,0.16502814262207
1,15,1,0.170914069134277
1,16,1,0.18366027011084
1,17,1,0.191270048323975
1,18,1,0.196450005842041
1,19,1,0.194328970447998
1,20,1,0.194972122044189
1,21,1,0.186294877184326
1,22,1,0.165565537294434
1,23,1,0.163928201401611
1,24,1,0.155708936623535
1,1,2,0.152219165775147
1,2,2,0.150941707958984
1,3,2,0.149991570590576
1,4,2,0.15029448665918
1,5,2,0.167547289158691
1,6,2,0.201414116800781
1,7,2,0.194232252695801
1,8,2,0.179827647496826
1,9,2,0.181873877862549
1,10,2,0.186994326347168
1,11,2,0.193641799608643
1,12,2,0.196525461469238
1,13,2,0.198528350875732
1,14,2,0.196788012722412
1,15,2,0.197550196228027
1,16,2,0.199546067472168
1,17,2,0.201073064563965
1,18,2,0.204241688732666
1,19,2,0.207833935825439
1,20,2,0.204449686577881
1,21,2,0.192078009073975
1,22,2,0.171320056676025
1,23,2,0.167639881837158
1,24,2,0.159923792999023
2,1,3,0.155396732217773
2,2,3,0.155226593690186
2,3,3,0.15676622901123
2,4,3,0.161426676404785
2,5,3,0.174735520827148
2,6,3,0.201332681200928
2,7,3,0.192501908848633
2,8,3,0.188062457435303
2,9,3,0.194980981262939
2,10,3,0.189852241103272
2,11,3,0.178945103198975
2,12,3,0.177743017954834
2,13,3,0.175434803879639
2,14,3,0.174572206666504
2,15,3,0.177540377168457
2,16,3,0.177702085595703
2,17,3,0.189412699270508
2,18,3,0.193071958047607
2,19,3,0.190185499996094
2,20,3,0.180723854371094
2,21,3,0.170743972134277
2,22,3,0.1592497725625
2,23,3,0.13959097236084
2,24,3,0.143408437405273
2,1,4,0.143156752537598
2,2,4,0.136744103943115
2,3,4,0.141144519423828
2,4,4,0.140596133783203
2,5,4,0.153126128294678
2,6,4,0.174945027508057
2,7,4,0.18416838783374
2,8,4,0.176566527547363
2,9,4,0.169798555068359
2,10,4,0.157761922143555
2,11,4,0.149833433535889
2,12,4,0.148304789183105
2,13,4,0.152738938907715
2,14,4,0.158248030244873
2,15,4,0.163837602047363
2,16,4,0.170798705495117
2,17,4,0.185429622205566
2,18,4,0.191549224454834
2,19,4,0.188953999377197
2,20,4,0.180735842001465
2,21,4,0.167219221214355
2,22,4,0.165022314917236
2,23,4,0.160988504982422
2,24,4,0.153526938730469
2,1,5,0.148202465206543
2,2,5,0.14763849287793
2,3,5,0.147052856990967
2,4,5,0.14794599082373
2,5,5,0.157316026589844
2,6,5,0.181010796160889
2,7,5,0.188609486508057
2,8,5,0.186193646767578
2,9,5,0.183603668008545
2,10,5,0.180330726539063
2,11,5,0.176760087634521
2,12,5,0.173365165796875
2,13,5,0.171967028810303
2,14,5,0.174678821827148
2,15,5,0.17794784586084
2,16,5,0.183586544799805
2,17,5,0.190971381911865
2,18,5,0.189004455396484
2,19,5,0.188192923273926
2,20,5,0.184908160284424
2,21,5,0.180288299186768
2,22,5,0.162042101414795
2,23,5,0.150580874747803
2,24,5,0.150358217664062
2,1,6,0.140932714883057
2,2,6,0.140418644872559
2,3,6,0.139752473150146
2,4,6,0.147778094785889
2,5,6,0.15570470080957
2,6,6,0.156505214278809
2,7,6,0.1603957540354
2,8,6,0.162379568436523
2,9,6,0.1561937435271
2,10,6,0.156266984349609
2,11,6,0.153207660792236
2,12,6,0.152208147121826
2,13,6,0.149455726281494
2,14,6,0.149401615834473
2,15,6,0.150677772452881
2,16,6,0.160172169502197
2,17,6,0.17305755711084
2,18,6,0.173724102581543
2,19,6,0.174543580315918
2,20,6,0.173229204474121
2,21,6,0.163566952914551
2,22,6,0.151800982965088
2,23,6,0.146690722582031
2,24,6,0.149747014625488
2,1,7,0.145123305304687
2,2,7,0.13727950529126
2,3,7,0.138925506607422
2,4,7,0.141624882875488
2,5,7,0.144936043568359
2,6,7,0.148638643304687
2,7,7,0.140550605704346
2,8,7,0.138218485581055
2,9,7,0.140895173943604
2,10,7,0.143844836983887
2,11,7,0.147883851709717
2,12,7,0.141030803045654
2,13,7,0.141591826915527
2,14,7,0.139726200029541
2,15,7,0.144789603450928
2,16,7,0.15319950754248
2,17,7,0.15633391297876
2,18,7,0.163098037234619
2,19,7,0.152920220671387
2,20,7,0.144559429873779
2,21,7,0.138733040080078
2,22,7,0.124226484652832
2,23,7,0.126525105855225
2,24,7,0.130019597006104
2,1,1,0.139619972459717
2,2,1,0.134755306231445
2,3,1,0.139383583586914
2,4,1,0.144468415243652
2,5,1,0.161116659118652
2,6,1,0.188653505751221
2,7,1,0.184891590776855
2,8,1,0.181942606020508
2,9,1,0.181651456101807
2,10,1,0.17132272828418
2,11,1,0.166031172294922
2,12,1,0.167297196181885
2,13,1,0.169085830919922
2,14,1,0.170820327525879
2,15,1,0.172274360645752
2,16,1,0.181161873525635
2,17,1,0.189205185913818
2,18,1,0.197984533269775
2,19,1,0.197160847406494
2,20,1,0.189649600316895
2,21,1,0.174562295415527
2,22,1,0.159209961448242
2,23,1,0.146903496099854
2,24,1,0.14093364233252
2,1,2,0.139593145637939
2,2,2,0.139954615605469
2,3,2,0.137639051147217
2,4,2,0.135425146224121
2,5,2,0.147722530873291
2,6,2,0.162776655231934
2,7,2,0.165636729422607
2,8,2,0.16390775598584
2,9,2,0.168131610005371
2,10,2,0.168554762283447
2,11,2,0.167781324801514
2,12,2,0.171451574546875
2,13,2,0.172243353380127
2,14,2,0.173730622412842
2,15,2,0.171418283263916
2,16,2,0.173907599149902
2,17,2,0.18125351106958
2,18,2,0.179116127648437
2,19,2,0.172182252455811
2,20,2,0.168785268081299
2,21,2,0.151491713175537
2,22,2,0.127145043529785
2,23,2,0.122258519947754
2,24,2,0.134150927559814
2,1,3,0.138721924529053
2,2,3,0.132134583214844
2,3,3,0.119443890780762
2,4,3,0.119189119029053
2,5,3,0.130484359927246
2,6,3,0.142867845108643
2,7,3,0.15416005449292
2,8,3,0.158171148837158
2,9,3,0.157404286556641
2,10,3,0.159755426315186
2,11,3,0.161140108363281
2,12,3,0.16135649478125
2,13,3,0.15495620756543
2,14,3,0.156498998983154
2,15,3,0.161935846159912
2,16,3,0.169287350461426
2,17,3,0.181387686706055
2,18,3,0.189030700832031
2,19,3,0.185050641438477
2,20,3,0.18055954354834
2,21,3,0.175853775713867
2,22,3,0.164079126498535
2,23,3,0.156754324436035
2,24,3,0.147548391854736
2,1,4,0.144311205638428
2,2,4,0.144866041897705
2,3,4,0.146155002855713
2,4,4,0.151755316460938
2,5,4,0.165237926153564
2,6,4,0.176627406991211
2,7,4,0.178263330946045
2,8,4,0.179881494935791
2,9,4,0.182484804050537
2,10,4,0.175206097610596
2,11,4,0.17987087771582
2,12,4,0.173575212336426
2,13,4,0.170658411460693
2,14,4,0.171606167914062
2,15,4,0.172267979239746
2,16,4,0.175958826668701
2,17,4,0.181233937733154
2,18,4,0.192372910318115
2,19,4,0.190271835851318
2,20,4,0.188995333169678
2,21,4,0.179329579450195
2,22,4,0.170997110467529
2,23,4,0.164587133481201
2,24,4,0.164478220460693
2,1,5,0.16489644479834
2,2,5,0.162824481170654
2,3,5,0.166174207150146
2,4,5,0.17107367349707
2,5,5,0.170772584642334
2,6,5,0.178484382296387
2,7,5,0.175562404314697
2,8,5,0.177637731677002
2,9,5,0.179730639051514
2,10,5,0.179473361802002
2,11,5,0.182866207260254
2,12,5,0.182989391928467
2,13,5,0.181826467199707
2,14,5,0.182223955428467
2,15,5,0.178960385351318
2,16,5,0.179402709532471
2,17,5,0.183397372794434
2,18,5,0.184786041490967
2,19,5,0.186090589136963
2,20,5,0.180865435760742
2,21,5,0.170063819457275
2,22,5,0.161447066450439
2,23,5,0.154473366301025
2,24,5,0.131945369681885
2,1,6,0.132338469828857
2,2,6,0.132957161675781
2,3,6,0.130737955063965
2,4,6,0.132280857221924
2,5,6,0.134663225726562
2,6,6,0.133801639018066
2,7,6,0.132490543855713
2,8,6,0.138404529174805
2,9,6,0.146545735930176
2,10,6,0.154813850994141
2,11,6,0.152035599994141
2,12,6,0.150369056364502
2,13,6,0.148284800570801
2,14,6,0.149000625445801
2,15,6,0.150191664351563
2,16,6,0.15534422750415
2,17,6,0.167763703261719
2,18,6,0.175731961456055
2,19,6,0.174188602494629
2,20,6,0.168431023914063
2,21,6,0.152447221445313
2,22,6,0.141369986541016
2,23,6,0.128633516862549
2,24,6,0.130680010236328
2,1,7,0.127653991804443
2,2,7,0.129062136939697
2,3,7,0.129274647449463
2,4,7,0.131441363190186
2,5,7,0.127508617561768
2,6,7,0.130557780702637
2,7,7,0.127228763146973
2,8,7,0.134028421175537
2,9,7,0.139361961556152
2,10,7,0.14340338488208
2,11,7,0.150544025934814
2,12,7,0.155865564842529
2,13,7,0.155840648289795
2,14,7,0.154007980466064
2,15,7,0.149072260534912
2,16,7,0.148946127407959
2,17,7,0.154443023476807
2,18,7,0.159270993159912
2,19,7,0.157310060459717
2,20,7,0.156091115014893
2,21,7,0.155131647781738
2,22,7,0.141896348717529
2,23,7,0.134152270285156
2,24,7,0.139330677439941
2,1,1,0.137757916946289
2,2,1,0.136401182964844
2,3,1,0.134200469972168
2,4,1,0.1375921249729
2,5,1,0.140873994873779
2,6,1,0.156177257074707
2,7,1,0.1635305470625
2,8,1,0.16239558424292
2,9,1,0.160339927114746
2,10,1,0.159406926797607
2,11,1,0.160416614727051
2,12,1,0.164179360253174
2,13,1,0.16294820569751
2,14,1,0.163025156317871
2,15,1,0.161809131646729
2,16,1,0.163828465978027
2,17,1,0.176667633381348
2,18,1,0.187703160744873
2,19,1,0.18324624005957
2,20,1,0.182771358249512
2,21,1,0.182552840082031
2,22,1,0.169094828563965
2,23,1,0.161651479080566
2,24,1,0.158728199901123
2,1,2,0.154618159157471
2,2,2,0.155390655347412
2,3,2,0.153757596796143
2,4,2,0.157446893861816
2,5,2,0.166689398405518
2,6,2,0.175435842069336
2,7,2,0.174759454560303
2,8,2,0.167532906770752
2,9,2,0.169156413976807
2,10,2,0.171876152605469
2,11,2,0.169405842512207
2,12,2,0.163551518494385
2,13,2,0.157570507648438
2,14,2,0.154268842930664
2,15,2,0.159078429734863
2,16,2,0.161427036310547
2,17,2,0.16665706225708
2,18,2,0.173657104739746
2,19,2,0.171455339714844
2,20,2,0.168165662627441
2,21,2,0.162440697045898
2,22,2,0.144589108256592
2,23,2,0.140966366071777
2,24,2,0.146915622155518
2,1,3,0.149916751719727
2,2,3,0.149798065873535
2,3,3,0.150215888777832
2,4,3,0.149901248086914
2,5,3,0.156769841911377
2,6,3,0.169388691618408
2,7,3,0.173593498317627
2,8,3,0.166538500993652
2,9,3,0.159705288674072
2,10,3,0.156688143303467
2,11,3,0.158025303948486
2,12,3,0.153049163831787
2,13,3,0.155157824004639
2,14,3,0.155294934257324
2,15,3,0.16294269637085
2,16,3,0.163900308705078
2,17,3,0.171186946914307
2,18,3,0.173414749736816
2,19,3,0.17154538536792
2,20,3,0.171290419820801
2,21,3,0.174734413424805
2,22,3,0.166863412841309
2,23,3,0.155033296611084
2,24,3,0.153169455411377
2,1,4,0.152505443123535
2,2,4,0.150293171618896
2,3,4,0.151871095375977
2,4,4,0.151013550686035
2,5,4,0.16021425079126
2,6,4,0.169956290689697
2,7,4,0.174728876413086
2,8,4,0.175620667520508
2,9,4,0.175780825584473
2,10,4,0.1742771808396
2,11,4,0.172432954503906
2,12,4,0.169999659333984
2,13,4,0.167883828730957
2,14,4,0.16575617660791
2,15,4,0.164439336795898
2,16,4,0.166103402612793
2,17,4,0.170930680169434
2,18,4,0.175857360928955
2,19,4,0.176897627005615
2,20,4,0.17532906079834
2,21,4,0.17259687773584
2,22,4,0.15983625284375
2,23,4,0.149308012651367
2,24,4,0.145668700958984
2,1,5,0.146570998546143
2,2,5,0.146090205976074
2,3,5,0.143974762963867
2,4,5,0.145418081966064
2,5,5,0.157257984864502
2,6,5,0.166910685078857
2,7,5,0.176385411894043
2,8,5,0.170755170740479
2,9,5,0.169857108967285
2,10,5,0.169285315609619
2,11,5,0.164499994759277
2,12,5,0.161993541822021
2,13,5,0.161341641747314
2,14,5,0.160908675115967
2,15,5,0.163069535466797
2,16,5,0.167110709627197
2,17,5,0.17291207212793
2,18,5,0.179090643552002
2,19,5,0.17330128252417
2,20,5,0.1742962696875
2,21,5,0.160896175312012
2,22,5,0.139834144072998
2,23,5,0.137463998521729
2,24,5,0.11871549688916
2,1,6,0.119209495232178
2,2,6,0.120227253356201
2,3,6,0.117085331426514
2,4,6,0.123214305068115
2,5,6,0.121979454557129
2,6,6,0.123437778861084
2,7,6,0.130089391038818
2,8,6,0.140391596570312
2,9,6,0.134569844023926
2,10,6,0.125258583637207
2,11,6,0.12718610047168
2,12,6,0.128658530312988
2,13,6,0.130011886717285
2,14,6,0.128247061129639
2,15,6,0.121899333997559
2,16,6,0.119055593991455
2,17,6,0.125629065091309
2,18,6,0.130015748782959
2,19,6,0.127620326773193
2,20,6,0.127926869584473
2,21,6,0.114647675859863
2,22,6,0.112653964050293
2,23,6,0.105288534164307
2,24,6,0.100046693619019
2,1,7,0.115451089338989
2,2,7,0.0961809319898682
2,3,7,0.0989254695097656
2,4,7,0.108653805304199
2,5,7,0.109616366342651
2,6,7,0.109340623159058
2,7,7,0.107011243856567
2,8,7,0.108086330815674
2,9,7,0.106838883603027
2,10,7,0.11460315136438
2,11,7,0.117581004715576
2,12,7,0.116680534342285
2,13,7,0.109959280399658
2,14,7,0.108856328429077
2,15,7,0.109311180099243
2,16,7,0.111927798805908
2,17,7,0.118797763040771
2,18,7,0.126472725724365
2,19,7,0.134043772540527
2,20,7,0.12758594193042
2,21,7,0.123460729774658
2,22,7,0.106825124128906
2,23,7,0.10016567707959
2,24,7,0.101224582121948
2,1,1,0.0971393610333252
2,2,1,0.096771648085083
2,3,1,0.09849984634021
2,4,1,0.0986419329821777
2,5,1,0.112149092400513
2,6,1,0.127087887726318
2,7,1,0.134605405481689
2,8,1,0.143912817645264
2,9,1,0.146893100360352
2,10,1,0.14559712123999
2,11,1,0.144783277415039
2,12,1,0.144763717921143
2,13,1,0.145317100714844
2,14,1,0.144795541895996
2,15,1,0.147181841678955
2,16,1,0.148584602070312
2,17,1,0.15285302903418
2,18,1,0.156773994670166
2,19,1,0.159866983258789
2,20,1,0.15883338928125
2,21,1,0.150938344224365
2,22,1,0.12672875714624
2,23,1,0.118007908319092
2,24,1,0.117584423820312
2,1,2,0.116062894527588
2,2,2,0.110525605958252
2,3,2,0.11246276411438
2,4,2,0.115741034957642
2,5,2,0.128080632399902
2,6,2,0.139093125794678
2,7,2,0.138539300040039
2,8,2,0.141418186228027
2,9,2,0.143732587913818
2,10,2,0.148735236474121
2,11,2,0.149064840939209
2,12,2,0.150638722677734
2,13,2,0.151998432802979
2,14,2,0.153437474463623
2,15,2,0.154655755467041
2,16,2,0.159240484225342
2,17,2,0.161343870394531
2,18,2,0.158897895467773
2,19,2,0.155794718777588
2,20,2,0.157796569994385
2,21,2,0.151180020943359
2,22,2,0.126955843839355
2,23,2,0.121616835659668
2,24,2,0.114500502088379
2,1,3,0.116906098357178
2,2,3,0.115784126751343
2,3,3,0.117283694871338
2,4,3,0.121540397212891
2,5,3,0.136503299303467
2,6,3,0.151876410907227
2,7,3,0.15288118473877
2,8,3,0.153333572438721
2,9,3,0.158502469775879
2,10,3,0.16005162875708
2,11,3,0.160171352792969
2,12,3,0.159605747045898
2,13,3,0.155549069252686
2,14,3,0.154917393113281
2,15,3,0.156562383924805
2,16,3,0.166196092188965
2,17,3,0.167217906174072
2,18,3,0.168438028233887
2,19,3,0.162789210406006
2,20,3,0.163194907254639
2,21,3,0.148809266320801
2,22,3,0.122715351099609
2,23,3,0.119404259619385
2,24,3,0.109558559940308
2,1,4,0.109059855137329
2,2,4,0.110609187150146
2,3,4,0.11097874807605
2,4,4,0.110952668750854
2,5,4,0.116704468075439
2,6,4,0.134204290510254
2,7,4,0.129564136264648
2,8,4,0.13291347465332
2,9,4,0.135615176466309
2,10,4,0.134014537118652
2,11,4,0.134790217090332
2,12,4,0.136495478274414
2,13,4,0.139119620395752
2,14,4,0.138777862189941
2,15,4,0.13915253793042
2,16,4,0.140957963656494
2,17,4,0.14237159043335
2,18,4,0.146651160633301
2,19,4,0.146327190077637
2,20,4,0.141159815418701
2,21,4,0.132953894838867
2,22,4,0.108938601501953
2,23,4,0.105316772924072
2,24,4,0.105436600778931
2,1,5,0.102498461644287
2,2,5,0.103253889995605
2,3,5,0.103693812497925
2,4,5,0.106894302169067
2,5,5,0.118010289234131
2,6,5,0.138467914116455
2,7,5,0.144040182757324
2,8,5,0.143563612158691
2,9,5,0.143256930922119
2,10,5,0.139396194131104
2,11,5,0.137657572451416
2,12,5,0.134675462522461
2,13,5,0.136706673743897
2,14,5,0.138740016714844
2,15,5,0.139270240957031
2,16,5,0.141864455530029
2,17,5,0.145959435601807
2,18,5,0.151847133957764
2,19,5,0.147598474125732
2,20,5,0.142863110963623
2,21,5,0.133312790095947
2,22,5,0.115073347478271
2,23,5,0.114480651901367
2,24,5,0.101322995583984
2,1,6,0.0968936422957764
2,2,6,0.0879214131365967
2,3,6,0.0850755759873047
2,4,6,0.0856506500244141
2,5,6,0.0880256819885254
2,6,6,0.105673155762085
2,7,6,0.105536744557129
2,8,6,0.106910200313965
2,9,6,0.110511888011719
2,10,6,0.108549404948242
2,11,6,0.106639530417358
2,12,6,0.104955413696777
2,13,6,0.106043581846069
2,14,6,0.108081804308594
2,15,6,0.111070274879761
2,16,6,0.112655202956665
2,17,6,0.117014859109863
2,18,6,0.124743779972656
2,19,6,0.124717230001465
2,20,6,0.120799600415039
2,21,6,0.116468176100342
2,22,6,0.108371023194458
2,23,6,0.0975567063703613
2,24,6,0.0891505328404541
2,1,7,0.0854707801987305
2,2,7,0.0872132293377686
2,3,7,0.0847023883187256
2,4,7,0.0843250271275635
2,5,7,0.0908636219748535
2,6,7,0.101640204064087
2,7,7,0.098238243300293
2,8,7,0.095001084769043
2,9,7,0.100380250126221
2,10,7,0.102428584556396
2,11,7,0.104803997190063
2,12,7,0.102653788665527
2,13,7,0.101819783196655
2,14,7,0.106122961830322
2,15,7,0.112242896300293
2,16,7,0.123934518024902
2,17,7,0.128256598632324
2,18,7,0.134656955060791
2,19,7,0.138213779121094
2,20,7,0.130548963011475
2,21,7,0.126434935619385
2,22,7,0.113079677196289
2,23,7,0.103968642074585
2,24,7,0.10000521447998
2,1,1,0.0964079217852783
2,2,1,0.0972421072070313
2,3,1,0.0983273961102295
2,4,1,0.0963558323475342
2,5,1,0.108544933811279
2,6,1,0.127394693545654
2,7,1,0.135199097720703
2,8,1,0.134842860229248
2,9,1,0.131762814405518
2,10,1,0.132189053567627
2,11,1,0.129120441673096
2,12,1,0.129591516787598
2,13,1,0.130809091822022
2,14,1,0.13374997869873
2,15,1,0.139592121290771
2,16,1,0.144753709772461
2,17,1,0.148744787819336
2,18,1,0.153482919487305
2,19,1,0.15426794316626
2,20,1,0.15301781050293
2,21,1,0.14176502464209
2,22,1,0.125267276745605
2,23,1,0.120879347226318
2,24,1,0.098830156774292
2,1,2,0.0921798319517822
2,2,2,0.0890025423597412
2,3,2,0.0920180058630371
2,4,2,0.0948336662984619
2,5,2,0.108495931257568
2,6,2,0.134285518472168
2,7,2,0.14362289971167
2,8,2,0.140880999193603
2,9,2,0.141619982620117
2,10,2,0.135543915125488
2,11,2,0.133530394656494
2,12,2,0.137611684466797
2,13,2,0.139075033608887
2,14,2,0.139592882629883
2,15,2,0.139508318618408
2,16,2,0.141159538568115
2,17,2,0.145017382270508
2,18,2,0.149099378049805
2,19,2,0.142721751054443
2,20,2,0.13946850750415
2,21,2,0.124826641353027
2,22,2,0.107429309005127
2,23,2,0.103553996030762
2,24,2,0.0938599204963379
3,1,3,0.0879541507183838
3,2,3,0.0954548982495117
3,3,3,0.0891348977036133
3,4,3,0.0906217860667725
3,5,3,0.0915042265456543
3,6,3,0.104715931018677
3,7,3,0.105751013068115
3,8,3,0.105657174562012
3,9,3,0.113414659484009
3,10,3,0.120761450404297
3,11,3,0.122083052046387
3,12,3,0.119609336690918
3,13,3,0.115881813480591
3,14,3,0.120764620343506
3,15,3,0.121295342916748
3,16,3,0.121470506282471
3,17,3,0.129078914085205
3,18,3,0.127434615400146
3,19,3,0.126496631772461
3,20,3,0.123066342272461
3,21,3,0.111892604175171
3,22,3,0.0996224616236572
3,23,3,0.099085066951294
3,24,3,0.0971358865584717
3,1,4,0.0928262019360352
3,2,4,0.0939370164632568
3,3,4,0.0935751796687012
3,4,4,0.0949710187954102
3,5,4,0.101563412632813
3,6,4,0.122174938755859
3,7,4,0.125506115746094
3,8,4,0.130768519368652
3,9,4,0.132909778697998
3,10,4,0.134392230530518
3,11,4,0.133703080209473
3,12,4,0.128543305099121
3,13,4,0.128797578519775
3,14,4,0.131005115879395
3,15,4,0.132317055436035
3,16,4,0.133991516992432
3,17,4,0.145128440883057
3,18,4,0.155829837274414
3,19,4,0.156329594109619
3,20,4,0.147504649462158
3,21,4,0.137551718629883
3,22,4,0.125649635089844
3,23,4,0.115303811748535
3,24,4,0.104703687301514
3,1,5,0.0967436861759033
3,2,5,0.0996703567750244
3,3,5,0.0984995002769775
3,4,5,0.103613124394653
3,5,5,0.11643336213916
3,6,5,0.13026693531958
3,7,5,0.147623778269287
3,8,5,0.145834935893311
3,9,5,0.144013868109131
3,10,5,0.131415463817871
3,11,5,0.136289570651123
3,12,5,0.134310144331787
3,13,5,0.12840276189917
3,14,5,0.127161003966064
3,15,5,0.129914615263916
3,16,5,0.133180455515869
3,17,5,0.144224246869385
3,18,5,0.150296742991455
3,19,5,0.152214071724365
3,20,5,0.151592182253174
3,21,5,0.146997971362305
3,22,5,0.133085495764893
3,23,5,0.137566848514404
3,24,5,0.130541003557129
3,1,6,0.130529818793457
3,2,6,0.129517874531738
3,3,6,0.126107186053223
3,4,6,0.125691591796143
3,5,6,0.125824895353271
3,6,6,0.127110714057129
3,7,6,0.130737692055908
3,8,6,0.135379950365967
3,9,6,0.13721040338501
3,10,6,0.135977892261475
3,11,6,0.133161906526611
3,12,6,0.132893859789307
3,13,6,0.130034311614746
3,14,6,0.131120493361084
3,15,6,0.136391839257568
3,16,6,0.141713710385986
3,17,6,0.154279737001221
3,18,6,0.161650883851807
3,19,6,0.164841213106445
3,20,6,0.161618270852783
3,21,6,0.154832289243164
3,22,6,0.138496678892334
3,23,6,0.134964729857178
3,24,6,0.1298952357229
3,1,7,0.132265242848877
3,2,7,0.128864977794922
3,3,7,0.128046039919189
3,4,7,0.130386105654297
3,5,7,0.135209770310791
3,6,7,0.136593275743896
3,7,7,0.132546647626953
3,8,7,0.13556395910791
3,9,7,0.136894890614746
3,10,7,0.136874638994385
3,11,7,0.133384812775879
3,12,7,0.133661621834229
3,13,7,0.134543044887207
3,14,7,0.131556782199463
3,15,7,0.130150879553955
3,16,7,0.136770114055664
3,17,7,0.151578976480225
3,18,7,0.161500747779053
3,19,7,0.160516363993164
3,20,7,0.158051881604736
3,21,7,0.149003670802246
3,22,7,0.137281955418945
3,23,7,0.134807271086426
3,24,7,0.122687845993896
3,1,1,0.1252728968125
3,2,1,0.128287702795654
3,3,1,0.128672497425049
3,4,1,0.13102390019165
3,5,1,0.143570062777344
3,6,1,0.153707196146973
3,7,1,0.148826098836426
3,8,1,0.150443155423828
3,9,1,0.144136568288818
3,10,1,0.143171965477295
3,11,1,0.13906000062207
3,12,1,0.138410218454346
